Date,AAPL_SMA50,AAPL_SMA200,AAPL_Volatilidade,AAPL_RSI,MSFT_SMA50,MSFT_SMA200,MSFT_Volatilidade,MSFT_RSI,GOOGL_SMA50,GOOGL_SMA200,GOOGL_Volatilidade,GOOGL_RSI,NVDA_SMA50,NVDA_SMA200,NVDA_Volatilidade,NVDA_RSI,META_SMA50,META_SMA200,META_Volatilidade,META_RSI
2012-07-06,17.209490699768068,14.711905674934387,19.472888884548382,67.08596320585596,23.867392501831056,22.71942183494568,25.682647422105187,51.54833808749258,14.647664642333984,14.89600341320038,21.600728546453556,60.1724633515378,0.2906457036733627,0.3237984162569046,45.778642337743904,61.83373717099244,32.679141998291016,36.66660976409912,40.52418829279694,59.5768425331319
2012-07-09,17.213203506469725,14.742159142494202,19.77400448417857,65.74408834867006,23.83722896575928,22.73743432044983,25.75402363312621,51.45459646890075,14.633030490875244,14.901816601753234,21.53833631056482,57.63960320021795,0.2907052975893021,0.3236551611125469,43.36868028308755,58.61337846615776,32.558684539794925,36.636495399475095,39.34145390678331,54.738146617219634
2012-07-10,17.216328811645507,14.773108458518982,19.77320341481641,61.14437509966703,23.804988861083984,22.75802975654602,25.52363939380975,40.20405089793481,14.61649871826172,14.909396963119509,21.682942062360222,50.09151525778108,0.2906319504976272,0.3235760842263698,44.743337964298384,45.1389150154748,32.42431293487549,36.60290249824524,40.08796648524072,47.32359753653259
2012-07-11,17.228595199584962,14.803118968009947,18.93180276658113,59.79225213902193,23.765135345458983,22.77687952041626,24.43451033869955,34.05102929285185,14.599778232574463,14.915069813728332,21.39433627530968,46.81899350649351,0.2904531651735306,0.3234408509731292,45.1195245710378,40.27774851602798,32.28000259399414,36.5668249130249,40.74420240560046,46.25445691524987
2012-07-12,17.238654136657715,14.832469696998595,19.232563704184923,61.42736059744247,23.71480655670166,22.791594161987305,25.280125608310545,34.86987916404739,14.582913627624512,14.91986217021942,21.281429114119423,53.00281969692197,0.2900726819038391,0.3232781133055687,45.01297537213447,44.38779537875416,32.13251182556152,36.52995222091675,40.849728661501416,43.81749866203562
2012-07-13,17.25004463195801,14.86331696987152,19.15128957116612,62.096435099626014,23.67984962463379,22.80843012809753,26.939548919671257,37.37943172081607,14.567643623352051,14.92447944164276,21.36376851692573,52.8793764930145,0.2899397456645965,0.3231314195692539,44.165813061104494,44.38775848664082,31.98323211669922,36.49263229370117,40.79463660328204,33.84184060236191
2012-07-16,17.265093994140624,14.894792547225952,19.10084301133628,71.22349877759925,23.646316986083985,22.82581428527832,26.835635861832248,45.12471840724103,14.5497110748291,14.93020196914673,21.340387875224263,59.07579533045399,0.2899259930849075,0.3230374439060688,43.86569792420168,50.14084610214684,31.78485511779785,36.44303804397583,48.96230787195151,28.07819198049883
2012-07-17,17.29010051727295,14.92723831653595,19.11646763324614,70.8016052568752,23.628573532104493,22.844576473236085,25.674995300318503,45.98204393136281,14.539656906127927,14.936315684318542,21.136406582805687,57.90989672179408,0.2899764209985733,0.3229549294710159,43.85864926196318,45.05496703692379,31.583297691345216,36.39264868736267,43.76764643919317,17.925714966722737
2012-07-18,17.31216178894043,14.960969204902648,18.04542807702643,69.33702170896115,23.628570518493653,22.868649559020994,27.228236862121864,52.734399390806416,14.526349067687988,14.944477248191834,20.930364750680265,57.581327391457634,0.2902468883991241,0.3230179616808891,47.79610782059571,48.97956408285816,31.402015266418456,36.34732808113098,42.42233604370564,30.401990665800653
2012-07-19,17.33983745574951,14.996916446685791,18.486976881973217,76.71401089395098,23.634423789978023,22.894994649887085,25.42645814370937,57.48031719609178,14.516548233032228,14.956590428352357,21.21075150246832,67.34220254032371,0.2905815297365188,0.3231761154532432,41.72445674072189,49.36708194079291,31.21854633331299,36.30146084785461,41.84467119632592,33.611088825161445
2012-07-20,17.360903091430664,15.031676044464112,19.51018389227052,62.71905321671216,23.62744926452637,22.916009464263915,26.01077644621333,45.25252329051165,14.51737777709961,14.970116863250732,23.221580681963214,68.1116339321778,0.2907190537452698,0.3231658010184765,42.4675720636898,36.533209250332256,31.030306777954102,36.254400959014895,41.823765472315685,33.704708498604774
2012-07-23,17.380883140563967,15.065502934455871,18.726629975441448,57.88147867137268,23.6074592590332,22.93155394554138,26.299342365081536,38.88890048086775,14.518296775817872,14.98387800693512,21.545518804023285,69.6456557306467,0.2909757685661316,0.3231222520768642,39.68814107688156,43.38025661912073,30.841868438720702,36.20729137420654,41.63309600014,35.27693913907551
2012-07-24,17.401402893066408,15.099025406837464,18.76483560837301,51.11399936187384,23.57878429412842,22.944833707809448,25.302720637341093,35.85236523336344,14.519459171295166,14.995409994125366,22.16622527323109,60.99597682342297,0.2908061546087265,0.3230019176006317,39.64534585120983,35.62868027477828,30.64746696472168,36.15869100570679,38.67649085474121,29.5690928056475
2012-07-25,17.41144992828369,15.129791717529296,23.354576185012377,28.98186655250444,23.552598876953127,22.9571937084198,23.90076694608359,34.285703897497385,14.521441192626954,15.006943225860596,20.72264459164985,57.35169548010733,0.2907878196239471,0.3228804378211498,38.50160566793825,41.73901507671017,30.470756340026856,36.11451334953309,39.86097848763451,35.51016241163603
2012-07-26,17.424472160339356,15.157693877220154,23.346555449263352,30.434367250538077,23.535935478210448,22.968181219100952,24.22571232693177,41.074474879053774,14.522558860778808,15.01640501499176,20.76456578652472,67.65990053132182,0.2908565837144852,0.3226936329901218,38.37575087421784,46.153827688984016,30.244550857543945,36.05796197891235,46.53796245055473,24.530233696728928
2012-07-27,17.44791305541992,15.185416078567505,24.09840720351492,32.37186441048341,23.53371368408203,22.98131603240967,25.31056966854892,48.0582586579552,14.525554237365723,15.027802872657777,23.39179457676948,74.6996831468781,0.2911958181858062,0.3225629848241806,37.740024711389296,53.82366742118565,29.95593013763428,35.98580679893494,59.462397440624194,15.553721531980289
2012-07-30,17.486847381591797,15.21433343410492,24.382813676582412,42.308386040362905,23.53244415283203,22.994130239486694,25.17544928187347,49.17220934799921,14.5301491355896,15.038209719657898,23.096613941233407,75.96465642150011,0.2915075421333313,0.3224162915349006,37.91458258552544,58.09517441046921,29.65617805480957,35.91086877822876,59.37955161058586,15.733085208732293
2012-07-31,17.53506092071533,15.244673886299132,24.40317204024324,53.24195731674746,23.535618019104003,23.00541488647461,23.78487037791857,51.47305590780404,14.546328163146972,15.047397060394289,21.643526721890648,85.26250456947042,0.2921768313646316,0.3221962513029575,35.02067041132208,64.76198535072204,29.327802391052245,35.82877486228943,61.659750774395306,14.60241743066635
2012-08-01,17.56237049102783,15.272387075424197,24.150458191683843,54.11753410780084,23.53022216796875,23.016111698150635,23.78383768426498,57.55810378464193,14.555552787780762,15.05248872756958,21.67096120061319,85.67336341474694,0.2926810884475708,0.3219292224943638,33.95677423855021,66.01928797180062,29.066413803100588,35.74255638122558,62.084282202549936,13.89088437406008
2012-08-02,17.592853469848635,15.300548667907714,23.85538924360125,51.55017811509136,23.52117618560791,23.027062759399413,23.6658402460221,47.83556968413604,14.569436893463134,15.0582435464859,21.72734676526831,80.69825519701419,0.293277028799057,0.3217573158442974,32.657820263442744,64.76500594046274,28.848556900024413,35.652163648605345,61.45469153647471,13.172391147165058
2012-08-03,17.61992919921875,15.329558992385865,23.5009306229711,54.534235007975056,23.531332893371584,23.038953104019164,24.819269255450266,53.02148204409988,14.585268230438231,15.064554724693298,22.20872627359705,84.5705317424022,0.2938638037443161,0.3215556123852729,33.32805699599746,67.39126572382915,28.631693801879884,35.566988735198976,65.75223848267851,22.629933434208823
2012-08-06,17.65425708770752,15.363138489723204,23.620579745678832,57.52303739987704,23.54529830932617,23.052336463928224,24.326172216838778,52.83757918489246,14.604720859527587,15.072269215583802,20.96344500407166,84.51897395335517,0.2947348004579544,0.3214226725697517,33.27924813746231,74.99984143671026,28.410855178833007,35.48593839645386,68.15700701714705,27.563612184765404
2012-08-07,17.689418563842775,15.396968393325803,23.25654573307239,56.99558934104926,23.564342002868653,23.06729954719544,24.48947227566752,47.94806726667858,14.629066410064697,15.07933171749115,21.0963081016358,81.80454697365508,0.2955370247364044,0.3213928750157356,32.86802038232044,69.9631318276488,28.18842639923096,35.39892481803894,68.44262035984634,19.885109712275565
2012-08-08,17.717964324951172,15.431006784439086,22.99717176171346,52.83540235002802,23.576561737060548,23.082073945999145,24.26459265837931,46.20523881574005,14.652855606079102,15.085757126808168,20.67883147642927,79.48893787172739,0.2962292331457138,0.3213642239570617,30.49703711449313,69.40283156267678,28.02702140808105,35.311911239624024,68.77900999992326,20.04338408047815
2012-08-09,17.744491348266603,15.463640794754028,22.896054941991046,60.46709606167894,23.59497085571289,23.097406253814697,23.606569352515194,54.63413633192432,14.679739570617675,15.091461033821108,19.03637260082789,73.9844147043876,0.2972102427482605,0.3213286961615085,30.97505419069942,84.17236408740088,27.88430118560791,35.22633877754211,69.71009351567076,22.061978229250386
2012-08-10,17.772466621398927,15.497620582580566,22.5623125862957,61.19688308662623,23.614490966796875,23.113898077011108,21.897373190746865,67.06591954585494,14.710110702514648,15.098768191337586,19.005919108438466,71.57506165411277,0.2982141762971878,0.3213481792807579,30.142033868106704,80.37021644838192,27.729455680847167,35.14474179267884,72.22698580529351,26.330115617832803
2012-08-13,17.815482788085937,15.53242591381073,22.733733039362637,66.35952091809847,23.64527885437012,23.13112592697144,20.17364786377204,69.1358473488586,14.754336051940918,15.107920742034912,20.47699378781724,86.69171999095157,0.2995114934444427,0.3213699533045291,30.14392912963145,85.81795246283839,27.60780563354492,35.06210125923157,72.11946190583247,26.49275612007486
2012-08-14,17.857537574768067,15.566872453689577,22.731636628582987,90.76697977067734,23.673520889282223,23.14554895401001,20.21340113285488,75.15749063443864,14.799078006744384,15.116612558364867,20.305065852217265,88.06612201002585,0.3008225673437119,0.321294314712286,31.14177435773974,77.57356561510788,27.47820457458496,34.97339809417725,69.85221106396445,19.932864693067582
2012-08-15,17.89995002746582,15.601150531768798,22.75376928109383,89.8140322311902,23.703516159057617,23.16130097389221,20.099950787064973,72.7879966323571,14.847327079772947,15.12498275756836,20.49700667203897,85.90942544227092,0.3019273513555526,0.3211659580469131,30.2472188687774,74.00712074521391,27.385376815795897,34.88876980781555,72.34700335277363,28.64699515189389
2012-08-16,17.94050525665283,15.636283879280091,22.831611882363976,89.11253895266806,23.72944622039795,23.180729694366452,19.05522062195808,72.62536170575814,14.893176879882812,15.134946274757386,20.499437278032826,82.03493416343665,0.3030229729413986,0.3211636666953563,25.250599959008024,73.72256296489626,27.24742729187012,34.79753228187561,72.0984443653384,33.18738355316546
2012-08-17,17.987994422912596,15.674429836273193,23.20622166591006,89.41210465671406,23.759197845458985,23.20312508583069,18.950578789901705,77.06882382469094,14.942310104370115,15.14717742919922,19.85074588445265,86.88724777944837,0.3042882043123245,0.3212312830984592,25.714498691303632,74.2647849674393,27.10311695098877,34.70221985816956,72.40065441909843,32.448610034670466
2012-08-20,18.040590286254883,15.715007128715516,23.463018823365456,89.61485006201022,23.779727935791016,23.224803695678716,17.85027750810345,77.32431478397912,14.989545726776123,15.15844364643097,18.10141312850189,84.49198027330164,0.3054479998350143,0.3213264042139053,22.680097191817136,72.1116105400515,26.962185783386232,34.61167803764343,76.22609094265218,42.41072247068776
2012-08-21,18.093198738098145,15.753366718292236,24.266248219927174,83.62137504394136,23.81311908721924,23.24470093727112,14.340548531319977,79.55230106131529,15.039722194671633,15.167386345863342,18.681206779921503,77.30180895351438,0.3065252768993378,0.3213218195736408,22.75614974290645,75.4166285175929,26.80614772796631,34.5169122505188,76.5326010075083,42.335113211981394
2012-08-22,18.15053077697754,15.794079866409302,24.58000512054444,85.80075847012901,23.83616733551025,23.264648027420044,14.657457490127394,78.34033432745694,15.095397663116454,15.177450456619262,17.775545890151,84.01475900917664,0.3075017064809799,0.3213011914491653,22.003053733444844,75.21015266695986,26.64792308807373,34.42353786468506,77.33254074340869,47.18570685566343
2012-08-23,18.20650299072265,15.833929710388183,18.08133684344264,78.38654781904754,23.85728168487549,23.281339244842528,14.458684157781873,64.43688974204925,15.152876300811768,15.185953526496888,17.821145717194177,80.06451776679484,0.3084781336784363,0.3212519118189811,23.60314659693682,62.13986418843467,26.492282524108887,34.33016347885132,75.6214220843934,41.41516734281438
2012-08-24,18.263208694458008,15.872893748283389,18.03233644060066,76.72541872952439,23.87985584259033,23.297829389572144,14.35072765353029,65.85240479589675,15.212277355194091,15.194185881614684,17.789216025834225,80.1787628076025,0.3096562665700912,0.3211969023942947,24.23871292255066,62.13978315691133,26.31577060699463,34.23664002418518,71.79179366434504,35.75480109343445
2012-08-27,18.32586051940918,15.91537622451782,18.103119042193967,81.24466802191365,23.893715324401857,23.3185698890686,12.803488424854953,63.285986873156936,15.264291801452636,15.20266412258148,15.178974368567127,71.57710162259912,0.3106006050109863,0.3212003399431705,24.26342405806656,53.93709816126787,26.099901390075683,34.14182455062866,61.34484085220932,40.02540930438981
2012-08-28,18.38099452972412,15.959234714508057,17.966589216874898,81.39122438708849,23.90947288513184,23.338759860992432,12.70384864876145,60.5930778889384,15.317145729064942,15.21286856174469,15.308861864917397,74.0524044783102,0.3114670115709305,0.3211797116696834,23.866441962842657,51.190527786549104,25.859980430603027,34.04795324325561,61.46577731596242,41.43918504008344
