Date,AAPL,MSFT,GOOGL,NVDA,META,JPM,BAC,GS,WFC,C,XOM,CVX,COP,JNJ,UNH,PFE,WMT,AMZN,HD,^GSPC,^DJI,^IXIC
2000-01-03,0.8392804861068726,35.6014518737793,2.492180585861206,0.08941522240638733,37.995765686035156,23.01384735107422,12.426225662231445,61.35945129394531,9.648855209350586,207.7682342529297,17.255521774291992,15.875277519226074,7.56484842300415,23.40597915649414,5.20999813079834,11.650890350341797,14.239623069763184,4.46875,37.91862487792969,1455.219970703125,11357.509765625,4131.14990234375
2000-01-04,0.7685208916664124,34.398826599121094,2.492180585861206,0.08702778071165085,37.995765686035156,22.508882522583008,11.68867015838623,57.49467468261719,9.171034812927246,195.02777099609375,16.925004959106445,15.875277519226074,7.418768882751465,22.54908561706543,5.143359184265137,11.216837882995605,13.706807136535645,4.096875190734863,35.919090270996094,1399.4200439453125,10997.9296875,3901.68994140625
2000-01-05,0.7797669172286987,34.76152801513672,2.492180585861206,0.0841626524925232,37.995765686035156,22.36994743347168,11.816938400268555,54.802310943603516,9.0785551071167,202.8680419921875,17.847688674926758,16.1600341796875,7.283121585845947,22.787109375,5.131240367889404,11.399595260620117,13.42707347869873,3.487499952316284,36.64616394042969,1402.1099853515625,11122.650390625,3877.5400390625
2000-01-06,0.7122871279716492,33.597084045410156,2.492180585861206,0.07867079228162766,37.995765686035156,22.687532424926758,12.827070236206055,57.14725875854492,9.47930908203125,212.6685028076172,18.770366668701172,16.848201751708984,7.533541202545166,23.501190185546875,5.3190436363220215,11.810800552368164,13.573602676391602,3.278125047683716,34.901126861572266,1403.449951171875,11253.259765625,3727.1298828125
2000-01-07,0.7460271716117859,34.0361328125,2.492180585861206,0.07998465746641159,37.995765686035156,23.104354858398438,12.490364074707031,57.364349365234375,9.648855209350586,211.68844604492188,18.715286254882812,17.144834518432617,7.533541202545166,24.500905990600586,5.943031311035156,12.610371589660645,14.599272727966309,3.4781250953674316,36.937049865722656,1441.469970703125,11522.5595703125,3882.6201171875
2000-01-10,0.7329061627388,34.2842903137207,2.492180585861206,0.08261045068502426,37.995765686035156,22.707366943359375,12.057446479797363,58.62370681762695,9.340585708618164,210.95335388183594,18.45363426208496,16.682098388671875,7.5126729011535645,23.882030487060547,5.840040683746338,12.587531089782715,14.332863807678223,3.4593749046325684,36.75526428222656,1457.5999755859375,11572.2001953125,4049.669921875
2000-01-11,0.6954172253608704,33.40618133544922,2.492180585861206,0.07926765829324722,37.995765686035156,22.17144775390625,11.800904273986816,58.92767333984375,9.186450958251953,208.25811767578125,18.508726119995117,16.527862548828125,7.5022406578063965,23.961383819580078,5.852158069610596,12.427614212036133,14.11973762512207,3.3375000953674316,35.81002426147461,1438.56005859375,11511.080078125,3921.18994140625
2000-01-12,0.6537112593650818,32.318084716796875,2.492180585861206,0.07723871618509293,37.995765686035156,22.310400009155273,11.929178237915039,58.62370681762695,9.448482513427734,215.60858154296875,18.398548126220703,16.468523025512695,7.356159210205078,23.73922348022461,5.797636985778809,12.838824272155762,13.866649627685547,3.1781249046325684,35.519168853759766,1432.25,11551.099609375,3850.02001953125
2000-01-13,0.7254082560539246,32.92896270751953,2.492180585861206,0.08046141266822815,37.995765686035156,22.647829055786133,12.201751708984375,58.710533142089844,9.972539901733398,218.0586395263672,18.82546043395996,16.62277603149414,7.3665947914123535,23.707487106323242,5.979379653930664,13.52417278289795,13.879969596862793,3.296875,36.1372184753418,1449.6800537109375,11582.4296875,3957.2099609375
2000-01-14,0.753055989742279,34.2842903137207,2.492180585861206,0.0839233547449112,37.995765686035156,23.46163558959961,12.955345153808594,59.49216842651367,10.280813217163086,227.3689727783203,18.45363426208496,16.515995025634766,7.303991794586182,23.78683090209961,5.973321437835693,13.52417278289795,13.7467622756958,3.2125000953674316,36.02813720703125,1465.1500244140625,11722.98046875,4064.27001953125
