cd_papel,ATR,Coef_Variacao
622,2.423809523809523e-05,4.508546380975778
623,0.0005085540069686411,5.424235142036684
624,0.010629922547332185,3.322081252336663
625,0.021398476190476187,5.61648455514507
626,0.1237347654986523,3.6613145791469117
627,0.00676730158730159,0.9720190883850729
628,0.12801143712574853,2.0274047817771694
629,0.00045771799628942515,4.693829445294356
632,0.08867191425221907,11.83474426753013
633,0.2601428571428571,5.091227740479337
634,8.538961038961043e-06,2.708017412097535
635,0.0018702244897959182,3.5568662854688897
636,0.0022346230158730163,4.475624140589821
637,0.09104047619047619,2.0250964198975865
640,0.019641593406593404,2.274037210530278
643,0.013333630952380967,3.7125613592004387
644,0.05176852255639097,1.6155798229135445
646,0.00039006211180124225,3.067052055063652
647,0.004964037267080744,1.5026400050742474
648,0.12987694352159468,3.876938673843095
650,0.23169128106067258,1.9978790142062293
653,3.0519480519480457e-06,4.879855329260561
655,0.12077038690476181,1.2258922485365153
656,0.00015571428571428572,2.524957804939071
657,1.6129032258064516e-06,5.531684534256643
658,0.20277777777777775,2.6189003329482703
659,129.87261904761908,3.9437037033145366
660,0.00020897515527950315,6.202844552089887
662,0.12257142857142855,0.2813838119938066
663,0.0,2.683118652139558
664,0.007936507936507936,1.0448150142993273
667,1.5460973084886127,0.6879416040299146
668,0.7420918954463258,0.32084429005488324
669,0.2646150556030796,22.98516631856402
670,0.21936447526711514,2.959109559860938
671,0.0008747619047619789,2.5725701044821228
672,1.0109297865275142,1.0044798747911299
673,0.0005408163265306125,2.6255765077576876
674,6.160982142857143,0.09112371324148491
675,0.3628942,0.8514293129355318
679,0.0041666666666666415,3.0841134329844055
681,0.39774618874773143,0.9318125569322925
682,0.23897207435301657,0.8727866929867998
684,0.013533834586466164,4.740408241722223
686,0.03778027453838678,7.54227729074455
687,1.6835133603616281,0.5222513150480652
688,0.2508766233766234,5.17142971929517
689,0.00014285714285714287,2.2704227561838985
690,0.03192785714285716,1.657483034385432
694,2.040816326529821e-07,4.151474370517001
696,0.0016582804232804231,4.989296210940615
699,3.166477644492912,2.964511587926336
700,8.97402597402596e-05,2.4938906163213357
702,0.43323147285649477,1.1584733257939615
703,1.194662480376766e-05,4.832808112601609
704,0.0,3.764495534270622
706,0.05596590476190478,2.8905713556705046
707,0.5642101511263188,1.0420812852050643
708,0.03627777310924369,2.4276172060366994
712,0.7974181740306583,0.9911991296501246
713,3.115870983227299,2.909277570169199
714,0.2611207156619873,6.33459858277436
715,0.0,3.2920687913777003
716,0.0059525510204081625,2.304264200580572
717,0.0004318181818181817,2.444607702278963
718,0.0002358163265306124,1.799680926686171
719,2.3406819517930628e-05,7.144402611010737
721,0.1293055555555556,0.5356073250089717
722,0.04686962173913044,0.690285353238829
723,0.023403748817407758,0.5964273055622732
726,0.247739322533137,4.320288473088477
728,0.10189440993788805,1.0249443104627434
729,0.2263933571428572,1.5506199405279724
731,0.11352272727272726,9.339367729917281
732,0.012085952380952385,6.597875363266504
733,0.43276779897626805,1.5349202299393214
735,0.14297619047619306,4.0469588280105535
736,0.002981227106227113,2.38102272538929
737,0.10942229477850121,0.8274616335767483
738,0.049216450216450214,11.425499507640074
740,0.0008138830174927113,6.2977569476894315
742,0.001095807453416149,3.2548889677080717
743,0.00963819592040511,15.428722902608541
744,0.04684187594783136,0.6428540874168823
745,0.005686930091185411,0.550870335560007
746,0.0018265625000000035,0.11501958585440303
747,0.11973316521264994,0.4464564420953293
748,0.519126907408808,0.38702013154848064
749,0.0,1.4291179726087413
750,0.08437597595473835,1.7293688812030878
751,0.0014726857142857146,0.6399775842998832
752,0.10801309401206415,0.43355759768919583
753,0.12920941225013752,1.9642546480917764
754,0.002203145478374836,0.35592534798671305
755,0.047555626020685894,2.252376806580058
