cd_papel,retorno_acumulado,volatilidade,cluster
280,-0.994615,0.11024264452685853,0
281,-0.9973625766871164,0.05010262330683021,0
282,-0.9799999999999984,2.414439059338889,0
283,16.735849056605943,41.24851551758496,0
284,-0.8755555555555558,0.1213121000283021,0
285,-0.9981857142857142,0.07480990038870064,0
286,28.218181818184526,36.59637517885804,0
287,-0.999040909090909,0.168367557386665,0
288,-0.9956648648648645,0.061363718793229965,0
289,-0.7447826086956728,0.0625065858057939,0
290,-0.9027281816883301,0.18875060902837582,0
291,3.289855072463112,198.17755497884534,0
292,-0.13083769153120184,166.6558701797774,0
293,-0.9948809523809516,0.056913034829304224,0
294,-0.999915,0.08374740665714787,0
295,-0.9904400000000011,0.11821424490765815,0
296,6.5666666666673255,27.521450769142362,0
297,-0.1276923076921863,236.0723506707329,0
298,-0.9995975017349064,0.12798205876965482,0
299,-0.9961153846153851,0.12124238563523304,0
300,-0.9080000000000046,0.24871400176210445,0
301,-0.9998275862068966,0.18107264147329707,0
302,-0.7152554744525544,2.643817994304232,0
303,-0.9700500000000001,0.03623070285985447,0
304,2.11111111111111,0.041907834893477755,0
305,-0.9957746478873238,0.1293493693416546,0
306,26.272727272726865,13685.62993253005,4
307,-0.855909090909078,2.24791675669887,0
308,-0.9990435614294411,0.1765780781266506,0
309,-0.9949494949494943,0.03942158923687954,0
310,-0.9998604651162791,0.3145062896387964,0
311,-0.9740052631578976,0.07812903523696955,0
312,8.999999999999773,1.3523963424603194,0
313,-0.9758823529411791,0.18897792989591608,0
314,-0.9988994082840237,0.07476099457732298,0
315,-0.9851063829787226,0.6376817803933544,0
316,-0.4782608695652414,17.201708604670827,0
317,-0.9456928838951314,0.3695377346822428,0
318,-0.9941176470588234,0.19587020567412153,0
319,133.32835820894041,1026.8605990505075,0
320,-0.9953604651162797,0.07778487497041452,0
321,-0.8876923076923108,0.11910581350605545,0
322,-0.9132231404958729,0.07300965605478693,0
323,0.6666666666668126,14.335070542550442,0
324,-0.9970410958904109,0.06808477584564987,0
325,-0.9884166666666666,0.29372227365805276,0
326,-0.9957333333333338,0.08963169669365925,0
327,-0.6421111111111169,0.2311911927400402,0
328,-0.9990619047619047,0.17371039688442466,0
329,-0.9913684210526326,0.1417392791169381,0
330,-0.977878484848484,0.1405797846487828,0
331,-0.664761904761902,0.05982041173625821,0
332,-0.7399999999999776,6.430858842652566,0
333,-0.9591700000000009,0.23041079729309794,0
334,-0.979785714285712,0.07431854799617839,0
335,-0.9989538461538463,0.170213578057276,0
336,-0.9882882882882876,0.09768169759732266,0
337,-0.9888,0.07740135718526416,0
338,-0.9928170731707322,0.05627997700040132,0
339,-0.9825218476903878,0.4351958946628547,0
340,-0.9988000000000001,0.21607933435792265,0
341,-0.9993982905982906,0.17348188072106577,0
342,-0.9969999999999998,0.3378673705392195,0
343,-0.9973770491803281,0.11988945878335537,0
344,23.70000000000103,584.1456330182707,0
345,-0.9785744893586613,0.5891961101635418,0
346,-0.9785744893586634,0.5411464281574411,0
347,-0.999840003199936,0.20027033403750152,0
348,1.2434782608692196,64.50375732770225,0
349,-0.903908293583639,0.07469815924880284,0
350,2.274999999999643,57.09131024561938,0
351,-0.9921163529411765,0.09240691164616997,0
352,-0.8923076923076936,111.01410726059734,0
353,-0.9979152173913041,0.0653687640045764,0
354,0.462545454545396,1.5686896007704514,0
355,-0.905941176470599,0.03610082005790003,0
356,9.513513513513818,19.767658740021208,0
357,-0.9975555555555554,0.32135731795883865,0
358,-0.9879999999999997,0.09142155229581946,0
359,-0.9900497512437821,49.96267640261416,0
360,-0.6406818181818392,32.953314037759185,0
361,-0.9913244897959188,0.05116074732959631,0
362,-0.6545454545455358,0.678627084862109,0
364,-0.9995174825174825,0.1802868031430146,0
365,-0.9472871035172251,0.035107709332678615,0
366,-0.9739188400966599,0.056249797680706745,0
367,-0.9989558823529412,0.2107386062998615,0
368,-0.9999742857142857,0.057155187886919305,0
369,-0.9972055888223555,0.2656582127499452,0
370,-0.9955156950672639,0.17733069294556855,0
371,6.750155989720952e-14,46.813931109565935,0
372,0.4200000000000821,34.82278797455429,0
373,-0.9866666666666662,0.1399928862347371,0
374,12.981249999999406,17.337731891537217,0
375,5200.675977653734,6.298067098891433,0
376,-0.9999175789473684,0.2666442722901768,0
377,-0.9916666666666665,0.16927790031026882,0
378,-0.9995360824742268,0.1645450271743431,0
