cd_papel,retorno_acumulado,volatilidade,volume_medio,negocios_medio
129,-0.9815999999999987,0.18009091981522155,2509047.078817734,2.6798029556650245
130,-0.9817857142857146,0.05942176013149796,19100485.204705883,30.6
131,0.2757847533631861,1.180488392847814,127013119.21516441,8270.857310628304
132,-0.27217847769027204,1.1983732754444414,795651064.8136377,19153.051799824407
133,-0.9967441860465114,0.038132928119565895,97919378.98480392,61.72727272727273
134,0.4614541468760387,0.3438777456546211,222562.7238973799,3.0294759825327513
135,0.030000000000004245,0.05930859338704436,5439664.861856492,3.007972665148064
136,-0.5757575757576219,39.751776391792156,3829492.9549135803,5.182716049382716
137,53.36046511628414,208.53884421931417,238549.5052173913,5.258695652173913
138,57.43749999999361,337.4860177590985,309011.4736842105,3.164473684210526
139,81.26804123712495,12.909662719332065,14417713.956019318,2196.598827181787
140,3.6853146853146868,0.06315969351002648,29951050.463414636,16.682926829268293
141,-0.9483809523809524,0.05309174989662453,65646.66165994623,7.660618279569892
142,-0.9678333333333314,0.0635482275951923,292658.44694708276,3.4568068747173224
143,-0.958749999999999,0.07343516451068866,97095.7775106929,2.313088109495295
144,-0.9718309859154918,0.04107135849608309,97416.04600923663,5.392828035859821
145,-0.9649268292682982,0.06578526057357525,264837.16759373713,4.256695508858673
146,-0.955365853658541,0.04396038164042151,284652.57571669476,2.267706576728499
147,-0.9736097560975611,0.0535860071027984,301558.0986715064,2.965880217785844
148,-0.9961427193828353,0.07628660316672446,50494332.7588015,19.319850187265917
149,-0.6818181818181869,2.94794033605131,110456416.26434013,20.616474756421614
150,-0.99790625,0.06773834902435193,5669610.541946309,7.248322147651007
151,-0.9956187499999996,0.13783694161707405,7819268.853689169,3.41287284144427
152,7.733042231925616,0.18319197353617075,37778.89939148073,24.32941176470588
153,-0.9994242424242423,0.06209090107343318,8184490.806535948,39.36143790849673
154,-0.9962222222222227,0.14286527283229347,918862.0794764399,1.7696335078534031
155,-0.9959732142857141,0.11188743814761638,2712419.0221311473,2.4344262295081966
156,3.18888888888905,3.055370326151207,124246939.85068072,6051.212560386473
157,-0.7656249999999658,44.37166186589315,6566911.780136986,2.221461187214612
158,-0.8984374999999973,31.912869209289347,136543327.58586308,58.583333333333336
159,-0.9999621621621622,0.1424199837359901,2486665.1496859505,4.168595041322314
160,-0.9879519650655018,0.02996042308164024,23273529.178064216,1180.0707126948776
161,-0.8576271186440648,14.948769685787711,128666.94168012924,6.393861066235864
162,9.416666666666718,4025.96258560437,1365527.2333419756,41.326160228156596
163,1.2456140350877316,16.691898074533622,5590755.7055570185,32.307874637872004
164,-0.9926082608695661,0.06423411802740629,2119345.9799613897,6.464285714285714
165,-0.9922875816993468,0.05600005373838963,2908144.276983435,6.482999128160419
166,6.05882352941123,131.3433023491452,63013646.9106267,75.62597638510445
167,1.4805077062556897,115.55674124808469,1730043470.0794256,391.60419109026964
168,-0.9914800000000009,0.0548687242009865,1441802.0056701032,7.806701030927835
169,-0.9904347826086968,0.04888325781656957,1530792.2375267607,24.344788732394367
170,-0.9998876404494382,0.057125954506775975,6779103.038918918,5.718318318318318
171,-0.99984,0.04836682633262806,20560064.38008268,91.36040856031128
172,-0.9972273333333337,0.04839502877209641,7228285.877857143,73.75989010989011
173,-0.9983901052631581,0.051760436623689295,28667358.647733517,35.69505494505494
174,-0.9983027522935778,0.053935555724988545,343364478.2571723,203.32601235415237
175,48.10000000000363,236.73306296421364,1185230.8907563025,3.5943977591036416
176,-0.9962500000000001,0.31322951704558427,30826780.724603172,14.534391534391535
177,-0.9993333333333332,0.15444825629904027,90504496.67291667,11.270833333333334
178,6156.232704403143,4.36598367322647,384338.0179732795,22.03529115200403
179,6002.82165605092,3.162707409203042,5142802.186159929,253.14674868189806
180,10.802575107294656,281.1591871660193,332737566.97683704,166.56549520766774
181,13.13793103448345,13.178699802409083,1150594.1627619048,6.714285714285714
182,2.503521126760453,1.4507842534253612,278087667.7406587,10390.214221556886
183,-0.19014084507049067,3.749180429103706,1100391709.4627397,193.9187214611872
184,-0.9827118644067818,0.1976237859385273,1775029.14185945,11.758620689655173
185,-0.9966818181818181,0.044965234459635454,23566129.324333042,4.945074106364429
186,-0.8707272727272559,0.03994886070591025,4873776.023846154,5.87492660011744
187,-0.9986666666666665,0.37258430449006624,1058375.487364621,3.068592057761733
188,17.716959565654168,48.46625195015805,32686751.364262924,48.220165922144226
189,0.002842105263286765,172.8324830966557,14923120.858995687,24.026494146642023
190,-0.9999286301369863,0.22979592437295146,162195299.80952382,9.285714285714286
191,-0.9972857142857146,0.06622984665919002,18569143.341825902,4.063694267515924
192,-0.08471698113214932,1.615359014045587,2558431.48798252,7.630007283321194
193,-0.9976969696969697,0.13526917997317475,254041.63617241377,2.6879310344827587
194,-0.9998916666666666,0.05421751004231835,2180933.0124401473,5.585635359116022
195,-0.9980000000000002,0.07999086078381837,11272833.678244973,4.440585009140768
196,-0.9986136363636364,0.06037834670200761,13188983.99040884,5.392265193370166
197,-0.9962962962962965,0.087898551995396,28772237.745783783,4.354054054054054
198,-0.9584874066838766,0.043340632523465684,4547274.955223881,7.6182835820895525
199,-0.9996083333333334,0.1251820080252799,148058.3347972973,1.6587837837837838
201,0.509166666666538,5.8388422246389045,757550.9963800516,3.1951848667239897
202,2.4210526315789496,0.06573375796288024,47960660.416666664,3.8125
203,3.360071301247772,0.06194081486236282,30659414.893617023,4.914893617021277
204,-0.9977777777777778,0.13368913491655843,965085.3921176471,2.623529411764706
205,-0.6839999999999575,41.227086982498875,221798.02404761905,3.437728937728938
206,-0.9818749999999988,0.044357000255232565,3949930.796106048,5.249378624689312
207,18.000000000001116,34.78836056181329,230539.20571146245,2.0731225296442686
208,-0.9900000000000002,0.06298450290860146,344839.99728949857,29.195837275307476
209,-0.9998125,0.058509466569109214,42078547.67125628,8.678391959798995
210,-0.9997769516728624,0.06450067631303477,11819119.88242142,6.30267753201397
211,-0.995,0.12948017797809908,772365.145,2.4358974358974357
212,0.11764705882352922,0.04855075110927199,579047.8571428572,1.6428571428571428
213,-0.9921400500178633,0.2341795979377376,972007.9265315315,2.0315315315315314
214,301.5830258302253,1064.0450200812447,159090.49698675497,1.5430463576158941
